0,1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,year
24807,100297.35,132309.875,142430.125,148828.4,135760.475,122549,121483.4,118302,115308.675,113343.15,109360.025,98100.975,92991.15,74899.1,57806.75,41527.025,26238.625,22139.55,2007
24186,97306.95,129007.375,140560.625,147382.8,133875.575,121105,120837.8,117458,115174.975,114116.55,109810.925,99614.075,95572.55,76818.7,59233.75,42289.925,26727.125,22563.35,2008
23565,94316.55,125704.875,138691.125,145937.2,131990.675,119661,120192.2,116614,115041.275,114889.95,110261.825,101127.175,98153.95,78738.3,60660.75,43052.825,27215.625,22987.15,2009
22767,90998.625,122123.625,136192.95,143809.625,130128.075,118441.125,119114.525,115311.825,114492.825,115040.1,110365.8,102296.95,100077.175,80401.8,62254.95,44074.8,27934.175,23652.725,2010
21442,86694.125,117706.125,131808.75,139636.125,128332.375,117893.625,116740.625,112635.125,112700.125,113320.5,109429,102436.75,100025.875,81297,64350.75,45874,29342.875,25043.625,2011
20117,82389.625,113288.625,127424.55,135462.625,126536.675,117346.125,114366.725,109958.425,110907.425,111600.9,108492.2,102576.55,99974.575,82192.2,66446.55,47673.2,30751.575,26434.525,2012
18792,78085.125,108871.125,123040.35,131289.125,124740.975,116798.625,111992.825,107281.725,109114.725,109881.3,107555.4,102716.35,99923.275,83087.4,68542.35,49472.4,32160.275,27825.425,2013
17467,73780.625,104453.625,118656.15,127115.625,122945.275,116251.125,109618.925,104605.025,107322.025,108161.7,106618.6,102856.15,99871.975,83982.6,70638.15,51271.6,33568.975,29216.325,2014
16142,69476.125,100036.125,114271.95,122942.125,121149.575,115703.625,107245.025,101928.325,105529.325,106442.1,105681.8,102995.95,99820.675,84877.8,72733.95,53070.8,34977.675,30607.225,2015
14817,65171.625,95618.625,109887.75,118768.625,119353.875,115156.125,104871.125,99251.625,103736.625,104722.5,104745,103135.75,99769.375,85773,74829.75,54870,36386.375,31998.125,2016
13492,60867.125,91201.125,105503.55,114595.125,117558.175,114608.625,102497.225,96574.925,101943.925,103002.9,103808.2,103275.55,99718.075,86668.2,76925.55,56669.2,37795.075,33389.025,2017
12167,56562.625,86783.625,101119.35,110421.625,115762.475,114061.125,100123.325,93898.225,100151.225,101283.3,102871.4,103415.35,99666.775,87563.4,79021.35,58468.4,39203.775,34779.925,2018
10842,52258.125,82366.125,96735.15,106248.125,113966.775,113513.625,97749.425,91221.525,98358.525,99563.7,101934.6,103555.15,99615.475,88458.6,81117.15,60267.6,40612.475,36170.825,2019
10356,47387,78168,92631,102326,112442,113033,97124,88622,96838,97781,100985,103518,99585,89352,82531,62359,42039,37988,2020
9630,44379,74467,89538,99517,111406,112865,101626,86570,95827,96029,99903,102748,99237,90240,81642,64968,43220,40433,2021
9938,41161,69015,85671,96024,107604,111013,103778,84758,92954,94243,98623,101525,98800,91040,80302,67314,44612,42988,2022
9539,40214,64347,83170,94528,105117,110548,106938,85867,90810,93727,97536,99723,98578,91647,79595,69045,45986,45373,2023
9891,41244,69088,85747,96352,107884,111204,104068,84984,93161,94327,98665,101502,98731,91077,80316,67231,44425,42667,20220
