0,1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,year
15319,66171.25,95919.325,110027.375,118126.7,119301.025,118703.5,114135.125,112078.425,117179.25,120306.6,121810.1,122138.275,118147.65,102264.85,89149.125,68566.825,48134.575,51722.475,2015
14018,62121.25,91946.625,105978.875,114073.5,117211.125,117393.5,111405.625,109562.125,115248.25,117981,120398.5,122289.375,118178.25,103604.25,91935.625,70748.125,49794.875,54090.375,2016
12716,58072.25,87973.925,101930.375,110020.3,115121.225,116083.5,108676.125,107045.825,113317.25,115655.4,118986.9,122440.475,118208.85,104943.65,94722.125,72929.425,51455.175,56458.275,2017
11415,54022.25,84001.225,97881.875,105967.1,113031.325,114773.5,105946.625,104529.525,111386.25,113329.8,117575.3,122591.575,118239.45,106283.05,97508.625,75110.725,53115.475,58826.175,2018
10113,49973.25,80028.525,93833.375,101913.9,110941.425,113463.5,103217.125,102013.225,109455.25,111004.2,116163.7,122742.675,118270.05,107622.45,100295.125,77292.025,54775.775,61194.075,2019
9790,45191,76087,90184,98159,109129,112224,102084,99344,107952,108813,114613,122700,118343,108953,102491,79949,56555,63931,2020
9008,42132,72096,87752,95625,107903,111405,105607,96554,107567,107246,112744,121874,118413,110221,102471,83675,58547,67608,2021
9466,38884,66531,84257,92798,104283,109714,107153,94121,105467,105807,110620,119851,118129,111159,101506,87249,60524,71255,2022
9219,37999,61822,81595,91735,101554,108981,109453,94461,103409,105865,109299,117123,118768,112041,101041,90016,62829,74294,2023
9446,38978,66609,84338,92989,104343,109799,107232,94225,105545,105866,110671,119874,118177,111165,101427,87116,60511,70914,20220
