age,year,central,lower,upper,type,sex
60,2008,0.0139684459606864,,,historic,male
60,2009,0.0133361927869434,,,historic,male
60,2010,0.0126602294679081,,,historic,male
60,2011,0.0130266293596532,,,historic,male
60,2012,0.0124631687606574,,,historic,male
60,2013,0.0118490912152349,,,historic,male
60,2014,0.0128364338444293,,,historic,male
60,2015,0.0118913241169728,,,historic,male
60,2016,0.0121881088259799,,,historic,male
60,2017,0.0121342093697657,,,historic,male
60,2018,0.0120100203904461,,,historic,male
60,2019,0.011986089510691,,,historic,male
60,2020,0.0127428829643019,,,historic,male
60,2021,0.0132611828249544,,,historic,male
60,2022,0.0131463104577405,0.0139726596717979,0.0123684700937393,forecast,male
60,2023,0.0130335436061065,0.0142124139962734,0.0119455840714883,forecast,male
60,2024,0.0129208599398209,0.0143562596338629,0.0116131820819779,forecast,male
60,2025,0.0128099196727869,0.0144782678336351,0.0113255698375502,forecast,male
60,2026,0.0126981484102752,0.014553933113879,0.01107088813976,forecast,male
60,2027,0.0125887531862006,0.0146156608146425,0.0108336591949348,forecast,male
60,2028,0.0124813190845904,0.0146671804609976,0.0106095317189979,forecast,male
60,2029,0.0123753990597582,0.0147013153191352,0.0103932314980686,forecast,male
60,2030,0.0122675803784309,0.0147301427668861,0.0101936321164878,forecast,male
60,2031,0.0121623356444407,0.0147463118902708,0.0100035795048107,forecast,male
60,2032,0.0120553451659987,0.0147492270003946,0.00981351373254826,forecast,male
60,2033,0.011954415412569,0.0147603109327116,0.00964423183766437,forecast,male
60,2034,0.0118490135737627,0.0147585541128748,0.00948296518482455,forecast,male
60,2035,0.0117457875930582,0.0147472828512095,0.00931772151613867,forecast,male
60,2036,0.0116451871281967,0.0147378378997524,0.00915676534362456,forecast,male
60,2037,0.0115470025342518,0.0147151757719123,0.00900965277098276,forecast,male
60,2038,0.011449003087439,0.0147008816800254,0.00886890774823981,forecast,male
60,2039,0.0113501671675363,0.0146812779937258,0.00871835374344268,forecast,male
